season_id,episode_id,scene_id,utterance_id,speaker,transcript,emotion,character_entities,num_talked_about
s03,e15,c10,u014,Rachel Green,"Oh, yeah, I'm not, I'm not hungry.",Sad,"['Rachel Green', 'Rachel Green']",2
s03,e15,c10,u015,Mark Robinson,It's for me.,Peaceful,"['Non-Entity', 'Mark Robinson']",2
s03,e15,c10,u016,Rachel Green,"Oh. Okay, bye.",Sad,[],0
s03,e15,c11,u002,Joey Tribbiani,So what are you gonna do?,Neutral,['Ross Geller'],1
s03,e15,c11,u003,Ross Geller,"What can I do? One person wants to break-up, you break-up.",Sad,"['#GENERAL#', '#GENERAL#']",2
s03,e15,c11,u004,Chandler Bing,"Hey, no way! Come on, this is you guys, call her and work it out.",Sad,"['Ross Geller', 'Joey Tribbiani', 'Rachel Green', 'Rachel Green', 'Non-Entity']",5
s03,e15,c11,u005,Ross Geller,"Oh come on, we just had this huge fight, all right, don't I have to wait a while?",Mad,"['Ross Geller', 'Joey Tribbiani', 'Rachel Green', 'Ross Geller']",4
s03,e15,c11,u006,Chandler Bing,"Hey, this isn't like swimming after you eat, pick up the phone!!",Sad,['#GENERAL#'],1
s03,e15,c11,u008,Chandler Bing,Y'know that whole swimming thing is a myth.,Neutral,[],0
s03,e15,c11,u009,Joey Tribbiani,"Yeah, tell that to my Uncle Lenny.",Peaceful,"['Joey Tribbiani', 'Uncle Lenny']",2
s03,e15,c11,u010,Chandler Bing,Why? What happened to him?,Neutral,['Uncle Lenny'],1
s03,e15,c11,u011,Joey Tribbiani,"Nothing, he's just really believes in that.",Neutral,['#GENERAL#'],1
s03,e15,c12,u002,Rachel Green,"Oh, and then, we got into this big, stupid fight. I just, it was awful. I told him he treats me like a park ranger, or something, oh and then I told him I wanted to take a break, I don't want to take a break.",Sad,"['Rachel Green', 'Non-Entity']",2
s03,e15,c12,u003,Mark Robinson,Wow. I'm sorry. Eggroll?,Neutral,['Mark Robinson'],1
s03,e15,c12,u004,Rachel Green,"No. And then I called him, and he wasn't there.",Sad,"['Rachel Green', 'Ross Geller', 'Ross Geller']",3
s03,e15,c12,u005,Mark Robinson,"Well, then he's, he's probably just, out.",Neutral,"['Ross Geller', 'Ross Geller']",2
s03,e15,c12,u006,Rachel Green,"Oh, thank you that's very helpful, I'm glad you came over.",Peaceful,"['Mark Robinson', 'Rachel Green', 'Mark Robinson']",3
s03,e15,c12,u008,Rachel Green,Hello.,Neutral,[],0
s03,e15,c12,u009,Ross Geller,Hi! It's me.,Joyful,"['Non-Entity', 'Ross Geller']",2
s03,e15,c12,u010,Rachel Green,"Hi! Oh, I'm so glad you called.",Joyful,"['Rachel Green', 'Ross Geller']",2
s03,e15,c12,u011,Ross Geller,"Really? I've been thinking, this is crazy, I mean don't, don't you think we can work on this?",Neutral,"['Ross Geller', 'Ross Geller', 'Rachel Green', 'Ross Geller', 'Rachel Green']",5
s03,e15,c12,u012,Mark Robinson,"Hey, what do you want to drink?",Neutral,['Ross Geller'],1
s03,e15,c12,u013,Ross Geller,Who's that?,Neutral,[],0
s03,e15,c12,u014,Rachel Green,Nobody.,Neutral,[],0
s03,e15,c12,u015,Mark Robinson,Is it okay if I finish the apple juice?,Neutral,"['Non-Entity', 'Mark Robinson']",2
s03,e15,c12,u017,Ross Geller,Is that Mark?,Neutral,['Mark Robinson'],1
s03,e15,c12,u018,Rachel Green,"Umm, honey, look he just came over to....",Neutral,"['Ross Geller', 'Mark Robinson']",2
s03,e15,c12,u020,Ross Geller,Yeah! Got it!,Mad,['Non-Entity'],1
s03,e15,c12,u021,Chloe,"Hey, dinosaur guy, look at you, so sad. Come dance.",Peaceful,[],0
s03,e15,c12,u022,Ross Geller,"Ah, that's okay, thanks.",Sad,[],0
s03,e15,c12,u023,Chloe,"Hey, you don't have to smile. You just have to dance.",Peaceful,['Ross Geller'],1
s03,e15,c12,u024,Ross Geller,"Look, I don't feel like dancing, I feel like having a drink. Okay?",Neutral,[],0
s03,e15,c12,u025,Chloe,"Oh, okay. Hey, two beers.",Peaceful,[],0
s03,e15,c13,u002,Mischa,"And the vet said it was time. And so from half a world away, while my Mother held the phone to his ear, I said good bye to my dog,. In seven languages.",Sad,"['Mischa', '#GENERAL#', 'Man 1', 'Mischa', 'Sergei']",5
s03,e15,c13,u003,Monica Geller,Oh. Can I have a tissue?,Sad,['Monica Geller'],1
s03,e15,c13,u004,Phoebe Buffay,"Oh, yeah, sure. I just hope you, hope you don't accidentally suck it up through your nose and choke on it.",Scared,"['Phoebe Buffay', 'Monica Geller', 'Monica Geller', 'Non-Entity', 'Monica Geller', 'Non-Entity']",6
s03,e15,c13,u006,Mischa,"Sergei, would like to apologise for my behaviour tonight.",Sad,"['Sergei', 'Mischa']",2
s03,e15,c13,u007,Phoebe Buffay,"Well, tell him, apology accepted.",Powerful,['Sergei'],1
s03,e15,c13,u009,Mischa,"Oh, he's unbelievable. I mean for the first time in three years somebody wants to actually want to talk to me, but do you think he would let me enjoy that, no!! You silly diplomat, why don't you learn some English, Sergei?",Mad,"['Mischa', 'Mischa', 'Phoebe Buffay', 'Sergei', 'Mischa']",5
s03,e15,c13,u010,Phoebe Buffay,"Excuse me, but umm, isn't he paying for your dinner?",Neutral,"['Phoebe Buffay', 'Sergei', 'Mischa']",3
s03,e15,c13,u011,Monica Geller,"Hey, the man's dog just died.",Sad,['Mischa'],1
s03,e15,c13,u013,Mischa,I have just resigned my post. Would you care to accompany me to the Rainbow Room? I have diplomatic coupons.,Powerful,"['Monica Geller', 'Mischa']",2
s03,e15,c13,u014,Monica Geller,It will be my pleasure. My guy has diplomatic coupons. Your guy can't even say coupons.,Joyful,"['Monica Geller', 'Mischa']",2
s03,e15,c13,u015,Sergei,"Uh, plate?",Scared,[],0
s03,e15,c13,u016,Phoebe Buffay,"Plate! Yes, plate.",Joyful,[],0
s03,e15,c13,u017,Sergei,Plate. Plate. Plate.,Joyful,[],0
s03,e15,c13,u018,Phoebe Buffay,"See, we don't need them.",Peaceful,"['Phoebe Buffay', 'Sergei', 'Mischa', 'Monica Geller']",4
s03,e15,c13,u019,Sergei,Plate?,Peaceful,[],0
s03,e15,c13,u020,Phoebe Buffay,Yeah.,Joyful,[],0
s03,e15,c17,u003,Sergei,"Touchet, touchet, Miss Americccan pie. Ameri-ccan.",Joyful,['Non-Entity'],1
s03,e15,c17,u004,Phoebe Buffay,Ameri-can.,Peaceful,[],0
s03,e15,c17,u005,Sergei,Ameri-ccan.,Peaceful,['Non-Entity'],1
s03,e15,c17,u006,Phoebe Buffay,Ameri-can. Y'know it's a very hard language. Let's do it again.,Powerful,['Non-Entity'],1
s03,e15,c17,u008,Sergei,Everybody!!,Joyful,[],0
s03,e16,c01,u002,Ross Geller,"I mean, I don't feel like I even have a girlfriend anymore.",Sad,"['Ross Geller', 'Ross Geller', 'Ross Geller', '#GENERAL#']",4
s03,e16,c01,u003,Rachel Green,You want me to just quit my job so that you can feel like you've got a girlfriend?,Mad,"['Rachel Green', 'Rachel Green', 'Rachel Green', 'Ross Geller', 'Ross Geller', 'Rachel Green']",6
s03,e16,c01,u004,Ross Geller,Is this about Mark?,Mad,['Mark Robinson'],1
s03,e16,c01,u005,Rachel Green,Oh my God.,Mad,[],0
s03,e16,c01,u006,Ross Geller,"Okay, it's not, it's not.",Peaceful,"['Non-Entity', 'Non-Entity']",2
s03,e16,c01,u007,Rachel Green,"Oh my God. I cannot keep having this same fight with you Ross! Look, urrgh, maybe we should take a break.",Mad,"['Rachel Green', 'Ross Geller', 'Ross Geller']",3
s03,e16,c01,u008,Ross Geller,"Fine, you're right. Let's ah, let's take a break, let's cool off, okay, let's get some frozen yoghurt, or something..",Peaceful,"['Ross Geller', 'Rachel Green', 'Ross Geller', 'Rachel Green', 'Ross Geller', 'Rachel Green', 'Ross Geller', 'Rachel Green']",8
s03,e16,c01,u009,Rachel Green,No. A break from us.,Sad,"['Ross Geller', 'Rachel Green']",2
s03,e16,c02,u002,Rachel Green,"Then, we had this big, stupid fight, and I said I wanted to take a break, I don't want to take a break.",Sad,"['Ross Geller', 'Rachel Green', 'Rachel Green', 'Rachel Green', 'Rachel Green']",5
s03,e16,c02,u003,Ross Geller,"I've been thinking, this is crazy, I mean don't, don't you think we can work on this?",Scared,"['Ross Geller', 'Ross Geller', 'Rachel Green', 'Ross Geller', 'Rachel Green']",5
s03,e16,c02,u004,Mark Robinson,"Hey, what do you want to drink?",Neutral,['Rachel Green'],1
s03,e16,c02,u005,Ross Geller,Who's that?,Neutral,[],0
s03,e16,c02,u006,Rachel Green,Nobody.,Neutral,[],0
s03,e16,c02,u007,Ross Geller,Is that Mark?,Neutral,['Mark Robinson'],1
s03,e16,c02,u008,Rachel Green,"Umm, honey, look he just came over to....",Scared,"['Ross Geller', 'Mark Robinson']",2
s03,e16,c02,u009,Ross Geller,Yeah! Got it!,Mad,['Non-Entity'],1
s03,e16,c04,u002,Monica Geller,Hey.,Neutral,[],0
s03,e16,c04,u003,Rachel Green,Hey.,Neutral,[],0
s03,e16,c04,u004,Monica Geller,How's the big anniversary dinner?,Neutral,[],0
s03,e16,c04,u005,Rachel Green,"Well, we never actually got to dinner.",Sad,"['Ross Geller', 'Mark Robinson', 'Rachel Green']",3
s03,e16,c04,u006,Monica Geller,"Ohhh, nice.",Sad,[],0
s03,e16,c04,u007,Rachel Green,"No, we kinda broke up instead.",Sad,"['Ross Geller', 'Mark Robinson', 'Rachel Green']",3
s03,e16,c04,u008,Monica Geller,What?!,Scared,[],0
s03,e16,c04,u009,Rachel Green,"God, Monica it's on the ceiling.",Scared,['Monica Geller'],1
s03,e16,c04,u010,Monica Geller,"That's okay, this is more important than fruit on my ceiling! You broke up?!",Mad,['Rachel Green'],1
s03,e16,c04,u011,Rachel Green,"Yeah, but it's okay, because when Ross left Mark came over.",Joyful,"['Non-Entity', 'Ross Geller', 'Mark Robinson']",3
s03,e16,c04,u012,Monica Geller,Oh no!!,Mad,[],0
s03,e16,c04,u013,Rachel Green,No.,Neutral,[],0
s03,e16,c04,u014,Monica Geller,"Rachel, you and Mark?!",Scared,"['Rachel Green', 'Rachel Green', 'Mark Robinson']",3
s03,e16,c04,u015,Rachel Green,"No, no-no, it's okay, calm down. Mark and I talked, and I realised how much I love your stupid brother, and, yeah, we got our problems, but I really want to make it work.",Joyful,"['Mark Robinson', 'Rachel Green', 'Rachel Green', 'Rachel Green', 'Monica Geller', 'Ross Geller', 'Ross Geller', 'Rachel Green', 'Ross Geller', 'Rachel Green', 'Rachel Green', 'Non-Entity']",12
s03,e16,c07,u002,Phoebe Buffay,Hey!,Joyful,[],0
s03,e16,c07,u003,Monica Geller,Hey.,Neutral,[],0
s03,e16,c07,u004,Phoebe Buffay,"Hey, why are you mopping your ceiling?",Neutral,"['Monica Geller', 'Monica Geller']",2
s03,e16,c07,u005,Monica Geller,"Oh, there's banana on it.",Neutral,['Non-Entity'],1
s03,e16,c07,u006,Phoebe Buffay,"Wow, I have the spirit of an old Indian women living in mine.",Powerful,['Phoebe Buffay'],1
s03,e16,c07,u007,Monica Geller,So then you know?,Peaceful,['Phoebe Buffay'],1
s03,e16,c07,u008,Phoebe Buffay,"The mailman was downstairs, so I brought up your mail.",Peaceful,"['Phoebe Buffay', 'Monica Geller']",2
s03,e16,c07,u009,Monica Geller,"Oh, good. Thanks.",Joyful,[],0
s03,e16,c07,u010,Phoebe Buffay,Now what is Fabutec?,Peaceful,['Non-Entity'],1
s03,e16,c07,u011,Monica Geller,"Okay, all right don't judge me to much. Okay? Um, but I saw this info-mercial, and um, I swear to you I have never-ever bought anything on TV before, except for this mop. But there was this stuff on leg waxing, it just, it looked so amazing....",Powerful,[],0
s03,e16,c07,u012,Phoebe Buffay,Waxine!!,Joyful,['Non-Entity'],1
s03,e16,c07,u013,Monica Geller,Yes! Have you seen it?,Peaceful,"['Phoebe Buffay', 'Non-Entity']",2
s03,e16,c07,u014,Phoebe Buffay,"Oh, it's incredible! I so want to be a Waxine girl.",Joyful,['Phoebe Buffay'],1
s03,e16,c07,u015,Monica Geller,I know!!,Peaceful,['Monica Geller'],1
s03,e16,c07,u016,Phoebe Buffay,God. Do think it really doesn't hurt? 'Cause how can they do that?,Scared,['Non-Entity'],1
s03,e16,c07,u017,Monica Geller,Hello! Organic substances recently discovered in the depths of the rain forest!,Peaceful,[],0
s03,e16,c07,u018,Phoebe Buffay,They have the best stuff in there.,Peaceful,['#GENERAL#'],1
s03,e16,c08,u002,Chandler Bing,Oh my God! Oh my God!,Scared,[],0
s03,e16,c08,u003,Joey Tribbiani,"Yeah. We figured when we couldn't find you, you'd gone home to make up with Rachel. Which is probably what you shoulda done. Huh?",Powerful,"['Joey Tribbiani', 'Chandler Bing', 'Ross Geller', 'Joey Tribbiani', 'Chandler Bing', 'Ross Geller', 'Ross Geller', 'Rachel Green']",8
s03,e16,c08,u004,Ross Geller,"You think?! God, I, ah, I'm in hell. I mean what, what am I gonna do? Rachel's all like, 'I love you and, and let's work on this.' And all I can think about is, 'What is she gonna do? What is she gonna say?' when I tell her what I did.",Sad,"['Ross Geller', 'Ross Geller']",2
s03,e16,c08,u005,Chandler Bing,"Well, before we answer that, I think we should address the more important question. How dumb are you?",Joyful,['Ross Geller'],1
s03,e16,c08,u006,Ross Geller,"What?! Look, we're trying to rebuild a relationship here, right. How am I supposed to do that here, without being totally honest with each other?",Peaceful,"['Ross Geller', 'Rachel Green', 'Chandler Bing']",3
s03,e16,c08,u007,Joey Tribbiani,"Look, Ross look, I'm on board about this totally honesty thing, I am, just not about stuff that's gonna get you in trouble.",Peaceful,"['Ross Geller', 'Joey Tribbiani', 'Joey Tribbiani', 'Ross Geller']",4
s03,e16,c08,u008,Chandler Bing,"He's right. Nobody's gonna benefit, and you're just gonna hurt her.",Neutral,"['Ross Geller', 'Rachel Green']",2
s03,e16,c08,u009,Joey Tribbiani,"Yeah, and there won't be a relationship left to rebuild.",Neutral,[],0
s03,e16,c08,u010,Ross Geller,"Yeah, but don't you think....",Neutral,"['Joey Tribbiani', 'Chandler Bing']",2
s03,e16,c08,u011,Chandler Bing,"All right look, if you absolutely have to tell her, at least wait until the timing's right. And that's what deathbeds are for.",Powerful,[],0
s03,e16,c08,u012,Ross Geller,"Yeah, okay.",Peaceful,[],0
s03,e16,c08,u013,Joey Tribbiani,"All right, okay, now, we just have to make sure she doesn't find out some other way. Did you think about the trail?",Peaceful,['Ross Geller'],1
s03,e16,c08,u014,Ross Geller,What trail?,Neutral,[],0
s03,e16,c08,u015,Joey Tribbiani,The trail from the woman you did it with to the woman you hope never finds out who did it! You always have to think about the trail!,Powerful,['Ross Geller'],1
s03,e16,c08,u016,Ross Geller,"Oh, I-I don't think there's any trail.",Peaceful,"['Ross Geller', 'Ross Geller']",2
s03,e16,c08,u017,Chandler Bing,"Okay, okay-okay, ah, Chloe works with that guy Issac. Issac's sister is Jasmine. And Jasmine works at that message place with Phoebe. And Phoebe's friends with Rachel. And that's the trail, I did it!",Powerful,"['Issac', 'Jasmine', 'Jasmine']",3
s03,e16,c09,u002,Phoebe Buffay,"After applying the Waxine and linen strips to leg number one,",Neutral,['Non-Entity'],1
s03,e16,c09,u003,Monica Geller,Did that!,Powerful,[],0
s03,e16,c09,u004,Phoebe Buffay,Grasp one of the linen strips by its 'easy grab tab' and pull it off in one quick pain free motion.,Neutral,"['Non-Entity', 'Non-Entity']",2
s03,e16,c09,u005,Monica Geller,Okay. Ow!!!!! Ow-oh-oh!,Sad,[],0
s03,e16,c09,u006,Phoebe Buffay,Was it not pain-free?,Neutral,['Non-Entity'],1
s03,e16,c09,u007,Monica Geller,"No. It was painful. Oh my God , they should call it Pain-zine, now with a little wax.",Mad,['Non-Entity'],1
s03,e16,c09,u008,Phoebe Buffay,"Huh, well, the girls in the satin nighties on the commercial don't seem to think it's that bad.",Neutral,['#OTHER#'],1
s03,e16,c09,u009,Monica Geller,"That's because their nerves are probably deadened from being so stupid. But hey, y'know if you don't believe me, please, by my guest.",Neutral,"['Phoebe Buffay', 'Monica Geller', 'Monica Geller', 'Non-Entity']",4
s03,e16,c09,u010,Phoebe Buffay,Ow-ow-ow-ow! Oh my God!!!,Mad,[],0
s03,e16,c09,u011,Monica Geller,"Now, are you glad we didn't start with the bikini strips?",Neutral,"['Phoebe Buffay', 'Phoebe Buffay', 'Monica Geller']",3
s03,e16,c11,u002,Ross Geller,Jasmine?,Mad,['Jasmine'],1
s03,e16,c11,u003,Jasmine,Uh-huh.,Joyful,[],0
s03,e16,c11,u004,Ross Geller,"We met at Phoebe's birthday party, I'm, I'm Ross Geller.",Mad,"['Ross Geller', 'Jasmine', 'Phoebe Buffay', 'Ross Geller', 'Ross Geller', 'Ross Geller']",6
s03,e16,c11,u005,Jasmine,You did a bad thing!,Mad,['Ross Geller'],1
s03,e16,c11,u006,Ross Geller,"Yes, I did.",Peaceful,['Ross Geller'],1
s03,e16,c11,u007,Jasmine,Very bad!,Sad,[],0
s03,e16,c11,u008,Ross Geller,Very bad.,Sad,[],0
s03,e16,c11,u009,Jasmine,"Very, very bad.",Mad,[],0
s03,e16,c11,u010,Ross Geller,"I'm agreeing with you. Did you, listen, did you happen to tell Phoebe yet?",Peaceful,"['Jasmine', 'Jasmine', 'Phoebe Buffay']",3
s03,e16,c11,u011,Jasmine,No.,Neutral,[],0
s03,e16,c11,u012,Ross Geller,"Okay, Jasmine, please, please don't. I love my girlfriend very much, and I want more than anything to just work it out with her. Okay?",Joyful,"['Ross Geller', 'Ross Geller', 'Rachel Green', 'Ross Geller', 'Non-Entity', 'Rachel Green']",6
s03,e16,c11,u013,Jasmine,All right.,Peaceful,[],0
s03,e16,c11,u014,Ross Geller,"Thank you, thank you.",Peaceful,"['Jasmine', 'Jasmine']",2
s03,e16,c11,u015,Jasmine,"But you should probably talk to my roommate, because I told him and he knows Phoebe too.",Scared,"['Jasmine', 'Jasmine', 'Gunther', 'Jasmine', 'Gunther', 'Gunther', 'Phoebe Buffay']",7
s03,e16,c11,u016,Ross Geller,Who's your roommate?,Mad,"['Jasmine', 'Gunther']",2
s03,e16,c14,u002,Phoebe Buffay,They've been quiet for a long time.,Neutral,"['Ross Geller', '#GENERAL#', 'Rachel Green']",3
s03,e16,c14,u003,Joey Tribbiani,Maybe she killed him?,Scared,"['Rachel Green', 'Ross Geller']",2
s03,e16,c14,u004,Chandler Bing,Let's go.,Scared,"['Joey Tribbiani', 'Phoebe Buffay', 'Chandler Bing']",3
s03,e16,c14,u006,Chandler Bing,Is that your new walk?,Neutral,['Joey Tribbiani'],1
s03,e16,c14,u007,Joey Tribbiani,"No, I really have to pee.",Sad,['Joey Tribbiani'],1
s03,e17,c03,u002,Joey Tribbiani,"Hey, can you close that window Chandler? My nipples can cut glass over here!",Neutral,['Joey Tribbiani'],1
s03,e17,c03,u003,Phoebe Buffay,Wait. Really?! 'Cause mine get me out of tickets.,Neutral,[],0
s03,e17,c03,u004,Ross Geller,"Look, you guys I just wanna say, I really, really appreciate you spending this time with me. It's been a pretty hard time right now, so I just wanna say thanks.",Joyful,"['Non-Entity', 'Ross Geller']",2
s03,e17,c03,u005,Chandler Bing,Can somebody else hug him? I have to stay by the window.,Neutral,['Chandler Bing'],1
s03,e17,c03,u006,Ross Geller,"Oh hey, hey, huh, how about this weekend we have a laser disc marathon okay, and maybe a tournament on my new dart board? Huh, huh, what do you think? Two days of darts, it'll be great!",Joyful,"['Joey Tribbiani', 'Phoebe Buffay', 'Monica Geller', 'Chandler Bing']",4
