season_id,episode_id,scene_id,plot
s06,e19,c05,"Ross and Elizabeth continue their secret romance . When Elizabeth announces Elizabeth going away for Spring Break , Ross misunderstands and thinks Elizabeth is asking Ross to go with Elizabeth . Ross makes out with the student Elizabeth in his office . Ross pretends to not be having an intimate relationship with a student . Professor Feesen yells at Ross and Ross responds nervously saying Ross will be with Professor Feesen in a moment ."
s06,e19,c06,Ross does not think that Elizabeth asking Ross to go on a trip with Elizabeth is taking the relationship slow .
s06,e19,c07,"However , Elizabeth assures him that , much to his relief , she 's just going on vacation with her friends ."
s06,e19,c08,No plot availble for scene
s06,e19,c09,No plot availble for scene
s06,e19,c10,No plot availble for scene
s06,e19,c11,No plot availble for scene
s06,e19,c12,No plot availble for scene
s06,e19,c13,Phoebe All gather to watch Ross dance with Elizabeth on MTV.
s06,e20,c01,No plot availble for scene
s06,e20,c02,"Joey has the part of science fiction hero Mac Machiavelli , the crime - fighting partner of a cool robot , C.H.E.E.S.E. , which stands for Computerized Humanoid Electronically Enhanced Secret Enforcer , on an aptly named television show called Mac and C.H.E.E.S.E. Chandler gets a phone call from the producers , but Monica bursts into the apartment making Chandler forget to finish a note for Joey that Joey 's decisive second audition has been moved to two and a half hours earlier . Rachel , Chandler and Phoebe say that Joey is a good actor and can have Joey 's own TV show , but Joey expresses doubts . Chandler , Phoebe , and Rachel give Joey confidence that he is a good enough actor to get the part in the TV Show he is auditioning for . Chandler , Rachel , and Phoebe are talking to their friend about an audition that he has has for a new television show , starring him in the lead role ."
s06,e20,c03,Joey gets Joey 's hopes up over Joey 's first significant acting job since Dr. Drake Ramoray .
s06,e20,c04,No plot availble for scene
s06,e20,c05,"Chandler was not happy after looking at the WENUS . Chandler tells Fran that Chandler knows what time it is , but that Chandler is looking at the WENUS and Chandler is not happy ."
s06,e20,c06,Joey is despirate on getting a part .
s06,e20,c07,Monica does n't like the chick and the duck . Joey 's audition was changed from 5:00 to 2:30 .
s06,e20,c08,No plot availble for scene
s06,e20,c09,No plot availble for scene
s06,e20,c10,No plot availble for scene
s06,e20,c11,No plot availble for scene
s06,e20,c12,No plot availble for scene
s06,e21,c01,Joey is worried about the lead part that Joey just got because Joey does not have any experience with technology and will have to act with a robot . Joey tells Phoebe that Joey is worried about acting with a Robot because Joey does not understand technology .
s06,e21,c02,Ross tells everyone that Elizabeth 's dad wants to meet him Ross wants to look good in front of Elizibeths dad .
s06,e21,c03,Joey starts filming on Mac and C.H.E.E.S.E but immediately voices discontent on the robot figure after looking at the robot . Joey is introduced to the robot that will be co-starring in Mac and C.H.E.E.S.E and the man that will be controlling the robot .
s06,e21,c04,No plot availble for scene
s06,e21,c05,"Phoebe writes a book about relationships , which is really a book about Monica and Chandler , and everything they do ."
s06,e21,c06,"Paul comes back for his keys when Rachel is the only one in the coffeehouse , and they both hit it off to the point where they return to Joey 's apartment and make out . Ross walks in on the two but Rachel convinces Ross that they should all go to dinner together since Rachel can tell Paul good things about Ross so Ross can be in Paul 's good graces . Ross tells Paul that rRoss does too , but quickly corrects Ross 's mistake , telling Paul that Ross sort of understands because Ross too has a son , which is surprising to Paul , as Paul did n't know . The gang 's attempts to make Ross look good for Paul continually backfire . Rachel tries to convince Paul that Ross is a good person because Ross is dating Paul 's young daughter . Rachel tries to flirt with Ross ' girlfriend 's dad"
s06,e21,c07,Joey gets an audition for the show Mac and C.H.E.E.S.E Joey talks about how much Joey hates the guy who controls the robots . Estelle finds it easier to simply replace the lead of Mac and C.H.E.E.S.E. Joey gets a little attitude from the robot operator on his first day as lead in the series Mac and C.H.E.E.S.E. Phoebe was writing book .
s06,e21,c08,No plot availble for scene
s06,e21,c09,Rachel said Rachel liked Paul so Rachel invited Paul up for coffee .
s06,e21,c10,Joey is feeling down but his friends remind him about his charm and lift up his mood to keep trying to get the part .
s06,e21,c11,No plot availble for scene
s06,e21,c12,"Meanwhile at dinner , Paul tells Ross that even though Rachel said a lot of good things about him , the main reason he still gives him a hard time is because he still sees Elizabeth as a 12 - year old girl . Ross goes on to tell Paul that Ross was married before Ross became a father , adding that Ross 's still on lovely terms with Ross 's ex-wife ( Carol ) but Rachel , who returns from the bathroom , hears the topic of Ross ' marriage and believes Ross told Paul about how Rachel and Ross were married . Rachel goes on to say it was a drunken mistake , again a surprise for Paul , which causes Rachel to apologize as Rachel now thinks Ross was talking about Emily ( Ross 's second ex-wife ) , with Paul now knowing that Paul 's daughter 's older boyfriend had 3 failed marriages . Rachel tells Elizabeth a nice story , and Paul then finds out Rachel had been married ."
s06,e21,c13,Phoebe is writing a book about Monica 's life just to tease her .
s06,e21,c14,Wayne sees this and proposes a deal to Joey - Wayne will make sure Joey retains Joey 's job so long as Joey teaches Wayne how to attract women . Who does Wayne wish he could talk to ?
s06,e21,c15,Rachel tells Paul that Ross did learn from all his marriages .
s06,e21,c16,"However , seeing as Wayne is the only one who knows how to operate C.H.E.E.S.E ( also being the creator ) At the end , Wayne successfully starts to make out with the attractive woman during filming , causing the robot to slightly go out of control . C.H.E.E.S.E states that the shipment never made it through Omaha"
s06,e22,c01,No plot availble for scene
s06,e22,c02,"Joey , back in show businees , tries to get his celebrity picture back on a dry cleaner 's wall ."
s06,e22,c03,No plot availble for scene
s06,e22,c04,No plot availble for scene
s06,e22,c05,No plot availble for scene
s06,e22,c06,No plot availble for scene
s06,e22,c07,No plot availble for scene
s06,e22,c08,Monica comes home with groceries to make dinner for Chandler but Chandler heard a message on the machine that upset Chandler . Chandler is angry with the girl as the answering machine was not checked .
s06,e22,c09,"Joey tries to get his picture up on a wall in a shop , buts end up getting into trouble ."
s06,e22,c10,Ross catches Paul doing an embarrassing little dance calling himself Elizabeth is doing home work and asks for Rachael 's help .
s06,e22,c11,A woman from the museum told Monica that there was a cancellation and Chandler can not be found .
s06,e22,c12,No plot availble for scene
s06,e22,c13,"Elizabeth 's dad Paul tells Ross not to see Elizabeth anymore or Paul will call the university and have Ross fired . Elizabeth and Ross do n't stop seeing each other and agree to hide their relationship from Paul . Do Paul and Elizabeth have a disagreement about her daughter ? They go to Elizabeth 's grandma 's cottage for the weekend but Rachel and Paul turn up as well . Paul tells Ross to stop dating Elizabeth ; Ross and Elizabeth go away for a secret weekend at her grandmother 's cabin , but Paul and Rachel show up there as well . Elizabeth was helping to hide Ross in the bedroom ."
s06,e22,c14,Monica promises that it did n't mean anything and that she did n't mean to pressure Chandler . Phoebe is shocked that Chandler is going to propose to Monica .
s06,e22,c15,Gunther realizes Joey 's not working at the coffee house any more .
s06,e23,c01,"Meanwhile , Joey and Ross are feeling brushed - off because Chandler is n't hanging out with them . Ross and Joey think they are being blown off ."
s06,e23,c02,No plot availble for scene
s06,e23,c03,No plot availble for scene
s06,e23,c04,No plot availble for scene
s06,e23,c05,Ross and Joey are in Central Park discussing getting tickets to a Knicks game for Chandler using Chandler 's credit card . Ross and Joey think that Chandler is always mooching off other people and is unhappy with Joey and Ross all the time . Gunther took Chandler 's card .
